text,label
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), fatigue (fatigue), high fever (high fever), headache (headache), loss of appetite (loss of appetite), mild fever (mild fever), swelled lymph nodes (swelled lymph nodes), malaise (malaise), red spots over body (red spots over body).",Chickenpox
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), fatigue (fatigue), lethargy (lethargy), headache (headache), loss of appetite (loss of appetite), mild fever (mild fever), swelled lymph nodes (swelled lymph nodes), malaise (malaise), red spots over body (red spots over body).",Chickenpox
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), fatigue (fatigue), lethargy (lethargy), high fever (high fever), loss of appetite (loss of appetite), mild fever (mild fever), swelled lymph nodes (swelled lymph nodes), malaise (malaise), red spots over body (red spots over body).",Chickenpox
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), fatigue (fatigue), lethargy (lethargy), high fever (high fever), headache (headache), mild fever (mild fever), swelled lymph nodes (swelled lymph nodes), malaise (malaise), red spots over body (red spots over body).",Chickenpox
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), fatigue (fatigue), lethargy (lethargy), high fever (high fever), headache (headache), loss of appetite (loss of appetite), swelled lymph nodes (swelled lymph nodes), malaise (malaise), red spots over body (red spots over body).",Chickenpox
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), fatigue (fatigue), lethargy (lethargy), high fever (high fever), headache (headache), loss of appetite (loss of appetite), mild fever (mild fever), malaise (malaise), red spots over body (red spots over body).",Chickenpox
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: chills (chills), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), vomiting (vomiting), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: chills (chills), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
